Epoch 483, Loss G: -4.3070,Loss D: -0.3234
Epoch 484, Loss G: -4.5498,Loss D:  0.4516
Epoch 485, Loss G: -4.5528,Loss D:  0.3590
Epoch 486, Loss G: -4.4520,Loss D:  0.1350
Epoch 487, Loss G: -4.6086,Loss D:  0.4991
Epoch 488, Loss G: -4.3683,Loss D:  0.0651
Epoch 489, Loss G: -4.3544,Loss D:  0.1083
Epoch 490, Loss G: -3.9164,Loss D: -0.1265
Epoch 491, Loss G: -4.2182,Loss D:  0.2836
Epoch 492, Loss G: -3.7832,Loss D: -0.1663
Epoch 493, Loss G: -4.0570,Loss D: -0.2447
Epoch 494, Loss G: -3.7997,Loss D: -0.1103
Epoch 495, Loss G: -4.1800,Loss D: -0.6403
Epoch 496, Loss G: -4.0642,Loss D: -0.1337
Epoch 497, Loss G: -4.2304,Loss D:  0.2489
Epoch 498, Loss G: -3.9348,Loss D:  0.6275
Epoch 499, Loss G: -4.2704,Loss D:  0.2229
Epoch 500, Loss G: -4.3491,Loss D: -0.0801
